Phone Number,Target,Count
",",171855958671006918152484973155939841649,8
",",171859550118531028400736881429122255679,7
",",171944844926758269008542923156939400336,4
",",171984588596507200565994440272814857160,9
",",172001859467081496090114064092262472368,8
",",172056689081473769048908742944798345850,4
",",172077098584376521336805563709910884513,4
",",172132908823076946042357768446356201783,4
",",172136023797923968950699531494144050099,3
",",172197685180239963096829951503813238894,7
",",172213659458034260044234855720227621566,9
",",172242150416946217776870103075334752282,8
",",172251727312868076727475177099378704759,9
",",172257912855046291060679019302320971002,8
",",172268053911573409925775465974272714374,7
",",172274164518477511992283867332293991333,3
",",172274242139529102097053349097444215101,3
",",172281575093744858711133028011048597988,3
",",172295915288954865882720905959554267218,4
",",172296785935463135409923825760852229706,6
",",172338702549568682283847991109016775947,4
",",172376464734580048458095089049650449279,11
",",172383410322064599451445178537580013449,11
",",172418286793138929784039820428237652591,8
",",172423956828196415292699937221723676881,3
",",172427381094382023636543247587304786567,4
",",172429010015235087555725594239901042692,5
",",172443663015815678387954907870854956512,10
",",17244687003659499574594733030584575745,5
",",172453897839149925858728211087414410591,6
",",172497421108827221799567797959470916541,4
",",172561639689023468130259851695300491286,4
",",172571202305768796016181517355616711161,8
",",172574273339136135828171864834502056987,6
",",172595314861682577405348729946584626719,4
",",172606005329757867419996893467676929431,4
",",17263174804629347024227807340938860478,12
",",172649908487365630727486140421935376273,4
",",172651287631553389206099121648641176490,6
",",172656265426492593531218417888598682869,3
",",17269175630234640473156474899758859015,3
",",172740414436777254503918744162652762042,4
",",17275367041960523259147923212864347224,10
",",172763932086382188662876034804016306092,9
",",172802598845585205530420009937862897013,14
",",172807317770242987934850435384556629892,4
",",172886912102212115276117578456751120263,9
",",172892837029028113742614281846941185914,4
",",172896892322550576576026298160003163461,4
",",172999350051746412403624991634329392554,8
",",173028308542839507471404285127597556999,3
",",173066651836655480436299937404216007982,8
",",173150608896272330195641891832229023709,4
",",17315975980094755903924261301673919609,4
",",173164020482560335969993761681146086645,6
",",173179088414472488391571620372947519108,7
",",173223219545556798711111913258467875757,4
",",173272253222065246667551157500129958196,4
",",17328785292320165686648764387223039924,3
",",173305568190920666810333552344820121354,8
",",173314154322920432901127337297040212615,6
",",173396230802773454152581198945939998130,12
",",173398735009932714739365850199784028535,6
",",173419431529040151804465447099104257508,3
",",173436539720216617329690530858559599234,4
",",173471577333395836825381842098920491314,10
",",173522522126169596164099516685989971714,5
",",173556855191404741647388003413657981165,3
",",173586587027591120566446803351438560541,4
",",173623426265887504856697678894066681940,9
",",173740381398841427221247161163151706751,9
",",173844888411049045045998034760667837910,7
",",173848336353650326672965237102381082729,5
",",173907841889580520585675072409140242683,10
",",173913928679789994832040696946729156198,4
",",173943348328531430680925120901202204937,7
",",173963669641301460614080838841378731814,4
",",173977321976557682744310355007997417759,6
",",17403455596322245601157297567557110721,4
",",174040363124406939023548534698734466144,4
",",174079922462276329167654941381252330920,9
",",174081049673917719542406346414537220134,11
",",174110206222956666520035312953660129236,11
",",174166504790986814792526118654192902570,4
",",174177585532755731789740780493276222008,5
",",174189940090309382721291406163466332595,3
",",174229275457175109277946739993809875554,5
",",174242206544385863713235865123215514840,5
",",174243679391462454355506167510837320001,4
",",174354317116733319753838027309084562344,8
",",174359728492112602791280967367514166932,5
",",174413147370847697745505826332949706059,10
",",174436129386092628142453392741165528180,3
",",174478135495043516435134996186717868176,8
",",174598334132511774639808372108062152707,3
",",174607000901909204205892375369665706599,8
",",174615133956897298812777413980218949397,4
",",174623736374335510776714885188051744352,11
",",17463808390166093970939165305433761504,3
",",174689996235118328671628140982259531816,4
",",17470379108582948119842264167104206215,7
",",174739221505338746044785713677165515029,5
",",174745194162017335052369035473276448083,4
",",1747543419398790759662199758249251847,11
",",174784647437874832838297495953453511558,8
",",174808004111159709791815570057254861696,7
",",17480914207644473687409411067570529647,4
",",174811850233113896535940634688648483143,3
",",174816964328770612747120244757189987545,10
",",174824095423794450667491503604089504409,4
",",174850995335720962736882461182825168277,5
",",174863039368924665384965110454326291888,8
",",174905437121828662799014241680841062860,6
",",174911557353340600905167876446554427595,10
",",174940341975205061384015110721819905629,3
",",174940721232874112179746010012681120439,4
",",174947632721260358280125332123004105550,4
",",174954815865788730147268167875587855918,4
",",174967415143243776618611743937615619573,3
",",174991658465186632252663332458826413749,4
",",175041596749578337252859528126552981790,7
",",175080128876191739740909472509445178502,6
",",175106524238586127894524338143103352449,3
",",175120040597777005761147326089302749305,3
",",175134759946224307165314467999196655453,2
",",17517256855952201926103397643216452292,8
",",175251219333985687643703568333406888693,5
",",175258760761415570052210161638000998176,6
",",175300067094840832429730712179807312511,3
",",175319685492970222619397516929865022671,8
",",175332477965700417683833625652025248937,9
",",175410596070275571914703892426730664293,6
",",175410904351279931910582399648551936704,10
",",175428394925135771196303086744257630635,10
",",17546222079450426810430428301299040527,5
",",175486153643207692533920987501464734789,3
",",175496053042733956400628688385186376162,9
",",175525400393550150739710651272002658452,10
",",175555212897504922500413958043380425950,4
",",17555716058420496009174814492061030379,8
",",175582650270550829028902372685991702610,4
",",175619726187767233186171449238563644693,4
",",175620662095444741906027375595975697392,8
",",175630636427998980378233662407793409998,9
",",175652094854041171831362771272621751769,7
",",175658056964698897678879520323858927920,9
",",175703502825095702632171716048658974447,4
",",175760282054685005972215149478032466881,7
",",175798240434387757575320646375853380555,3
",",175805444361473973669401317249822748672,4
",",175806192652344962997725626535389987045,4
",",175809371936968009426655542241619846279,4
",",175855532702043471263450480323532489818,4
",",175888049958317085300058904317380886294,4
",",175938577197298209164669594754254154795,14
",",175940857876545723404449344847891610793,5
",",175976893615819185002708615215495788145,10
",",175980674336062797746435761790714308806,7
",",175984661467118513937172737566404163115,7
",",176026915966263651136071686759155036414,7
",",176029834555336379274625437569418992758,9
",",176037579243077846977473394173057126383,4
",",176070685676425537594876339788563206068,3
",",176081355985526224562001741397584647474,4
",",176124308581063137714547240370664159769,5
",",176125131736033979752246481635147207187,12
",",176162229438872175324857731643732674146,4
",",176223695250557595076619033471381851352,11
",",176238286518828173316493759898891974769,3
",",176253076681513756084536428988118866481,4
",",176278283088490141075551957269924577120,4
",",176307531788355503421594374665082812947,14
",",176508416124194966162924343495009990863,12
",",176511477312400448745230054381935736756,7
",",176516694860862728287545932491976243970,3
",",176527462893728567344588213041033066433,9
",",176543423745515510172935443685617755076,5
",",176603685572037526748796270280451015923,3
",",176636008328711537816907989312928148241,5
",",176637892686208938234550246056050577738,7
",",176648140579964397583152767356648475545,4
",",176712582601183273792368987224175901339,7
",",176733323229611540926624305944720594127,5
",",176753039606267915243094740033922347625,9
",",176773518383982220283729257286358742505,2
",",17678194423433512280964042872844558384,4
",",176894481609606134952632311785672542831,10
",",176903919334503838001213285079783427763,2
",",176916376751171501703238490916913511993,9
",",176949406348419523011230899614051614506,4
",",176959970920444559366918522446776854900,4
",",177013932186889370956504347851880058748,8
",",177022807309698823572963581226332012139,4
",",177072961517180762919198443099577311163,4
",",177078961038359918132550705345919148646,8
",",177127366637570491902870246677305029970,5
",",177127852772930689688268344322773229333,6
",",177172776588708065243502252084511870516,3
",",177208008422220327298407021852804152536,3
",",177222332294737637509464422661365188132,7
",",177259834606478535907003771020694719157,4
